"order_id","presence_id","spacetime_volume_id","place_type","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI"
45,5706,3645,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Beestenmarkt (oude)","Beestenmarkt (oude)","vieux marché au bétail","Vieux marché au bétail","van s. jacobsnieuwstraat tot zilverstraat.",1,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
46,5707,3646,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begijnendreef","Begijnendreef","avenue des béguines","Avenue des béguines","s. Amandsberg, van schoolstraat tot nieuw begijnhof.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
47,5708,4637,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begijnendries","Begijnendries",,,"ziet s. Elisabethplaats.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
48,5709,3648,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begijnengracht","Begijnengracht","fossé s. Elisabeth","Fossé Saint Elisabeth","van burgstraat tot brugschepoortstraat.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
49,5710,3649,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begijnenstraat","Begijnenstraat","rue des béguines","Rue des béguines","van begijnhofplaats tot begijnhofboulevard.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
50,5711,3688,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begijnhofboulevard","Begijnhofboulevard",,,"ziet boulevard van het begijnhof.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
51,5712,3651,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begijnhofplaats","Begijnhofplaats","pl. du béguinage","Place du béguinage","rond s. Elisabethkerk.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
52,5713,3652,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Belgradestraat","Belgradestraat","rue de belgrade","Rue de belgrade","van brabantdam tot keizerkarelstraat.",4,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
53,5714,3653,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bellevuestraat","Bellevuestraat","rue de bellevue","Rue de bellevue","van coupure, linker oever, tot akkergemsstraat.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
54,5715,3654,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bellevuestraat","Bellevuestraat","rue de bellevue","Rue de bellevue","Ledeberg, van hundelgemschen steenweg, rechts, tot de schelde.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
55,5716,3655,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Benardstraat","Benardstraat","r. Benard","Rue Benard","v. muinkbrug t. dierentuindr.",5,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
56,5717,3656,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bennesteeg","Bennesteeg","rue des vanniers","Rue des vanniers","van mageleinstraat tot veldstraat",1,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
57,5718,3657,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Berensteeg","Berensteeg","rue aux ours","Rue aux ours","van goudstraat tot rivier, achterlei.",1,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
58,5719,3658,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Berouwstraat","Berouwstraat","rue du repentir","Rue du repentir","van chartreuzenstraat tot tusschen vogelenzangkaai en geuzenberg.",3,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
59,5720,3713,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Berriesteeg","Berriesteeg","rue de la civière","Rue de la civière","ziet bronsteeg.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
60,5721,3660,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bestormstraat","Bestormstraat","rue d'assaut","Rue d'assaut","van onderbergen tot violettenlei.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
61,5722,3661,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Beukstraat","Beukstraat","rue du hêtre","Rue du hêtre","van verbindingstraat tot populierstraat.",3,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
62,5723,3662,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bezemsstraat","Bezemsstraat","r. des balais","Rue des balais","v. onderbergen t. struifsteeg.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
63,5724,3663,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Biestraat","Biestraat","rue de l'abeille","Rue de l'abeille","van land van waasstraat tot Oostakkerstraat.",1,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
64,5725,3664,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Biezenkapelstraatje","Biezenkapelstraatje","ruelle dite biezenkapel","Ruelle dite biezenkapel","van regnessenstraat tot nederpolder.",1,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
65,5726,3665,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Binnenweg","Binnenweg","chemin de traverse","Chemin de traverse","Ledeberg, van hundelgemschen steenweg tot verder op den zelfden weg.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
66,5727,3666,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bisdomkaai","Bisdomkaai","quai de l'évêché","Quai de l'évêché","van wijngaardbrug tot nieuwbrug.",1,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
67,5728,3667,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bisdomplaats","Bisdomplaats","place de l'évêché","Place de l'évêché","van bij s. Baafs tot reep.",1,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
68,5729,3668,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bisschopstraat","Bisschopstraat","rue Bisschop","Rue Bisschop","Ledeberg, van hundelgemschen steenweg tot trekweg.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
69,5730,3669,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Blandinusstraat","Blandinusstraat","rue blandin","Rue blandin","van s. pietersnieuwstraat tot s. amandstraat.",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
70,5731,4500,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Blauwmeiskensstraat","Blauwmeiskensstraat",,,"ziet werregarenstraat.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
71,5732,3671,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bleekersdijk","Bleekersdijk","digue des blanchisseurs","Digue des blanchisseurs","v. nieuwland tot ham.","H 3",1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=584&xywh=-661%2C0%2C4469%2C2706"
72,5733,3672,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bleekerijstraat","Bleekerijstraat","rue de la blanchisserie","Rue de la blanchisserie","van bleekersdijk tot ham.","H 3",1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=585&xywh=-661%2C0%2C4469%2C2706"
73,5734,3673,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Blindeken","Blindeken","r. de l’aveugle","Rue de l’aveugle","v. comijnstr. tot brouwersstr.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=585&xywh=-661%2C0%2C4469%2C2706"
74,5735,3675,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bloemstraat","Bloemstraat","rue aux fleurs","Rue aux fleurs","van nederkouter tot pollepelstraat.",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=585&xywh=-661%2C0%2C4469%2C2706"
75,5736,3676,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bloemstraat","Bloemstraat","rue aux fleurs","Rue aux fleurs","Ledeberg, van lijzerenwegboulevard (ledeberg) tot bellevuestraat.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=585&xywh=-661%2C0%2C4469%2C2706"
76,5737,3677,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bloemsstraat","Bloemsstraat","rue aux fleurs","Rue aux fleurs","Gentbrugge, van statieplaats (meirelbeke) tot meirelbekestraat.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=585&xywh=-661%2C0%2C4469%2C2706"
77,5738,3678,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Boegsteeg","Boegsteeg","r. de la proue","Rue de la proue","v. veldstr. tot predikheerenlei.",1,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=585&xywh=-661%2C0%2C4469%2C2706"
78,5739,3679,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bombaystraat","Bombaystraat","rue de Bombay","Rue de Bombay","van Londenstraat tot voorhavendreef.","H 3",1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=585&xywh=-661%2C0%2C4469%2C2706"
79,5740,3680,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bommelstraat","Bommelstraat","rue du bondon","Rue du bondon","van ottergemschen steenweg tot zwijnaardschen steenweg, s. Pieters-Aalst.","H 5",2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=585&xywh=-661%2C0%2C4469%2C2706"
80,5741,3681,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bonteleeuwstraat","Bonteleeuwstraat","r. du lion","Rue du lion","v. korte meire tot veldstr.",1,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=585&xywh=-661%2C0%2C4469%2C2706"
81,5742,3682,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Boomgaardstraat","Boomgaardstraat","rue du verger","Rue du verger","van hertogstraat tot roodekoningstraat.",3,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=585&xywh=-661%2C0%2C4469%2C2706"
82,5743,3683,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Boomstraat","Boomstraat","rue de l’arbre","Rue de l’arbre","van peterceliestraat tot brugschen steenweg",6,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=585&xywh=-661%2C0%2C4469%2C2706"
83,5744,3684,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Boschstraat","Boschstraat","rue du bois","Rue du bois","Gentbrugge, van achterdries tot heuzenbrug.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=585&xywh=-661%2C0%2C4469%2C2706"
84,5745,3685,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Botermansstraat","Botermansstraat","rue des beurriers","Rue des beurriers","van burgstraat tot meersteeg.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=585&xywh=-661%2C0%2C4469%2C2706"
85,5746,3686,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Botermarkt","Botermarkt","marché au beurre","Marché au beurre","van hoogpoort tot mageleinstraat.",1,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=585&xywh=-661%2C0%2C4469%2C2706"
86,5747,3611,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Boulevard van akkergem","Boulevard van akkergem","boulev. d’akkergem","Boulevard d’akkergem","v. godshuizenboulev. en bijlokevest tot nieuwe wandeling.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=585&xywh=-661%2C0%2C4469%2C2706"
87,5748,3688,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Boulevard van het begijnhof","Boulevard van het begijnhof","boulev. du béguinage","Boulevard du béguinage","van plezantevest tot brugschepoortstraat.","H 6",2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=585&xywh=-661%2C0%2C4469%2C2706"
