"order_id","presence_id","spacetime_volume_id","place_type","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI","IIIF_canvas_URI"
36,3634,3634,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Barenstraat","Barenstraat","rue aux barres","Rue aux barres","van spiegelstraat tot bisdomkaai.",1,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
37,3635,3631,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Barrierestraat, b. de kortrijkschepoort","Barrierestraat, buiten de kortrijkschepoort","rue de la barrière, faub. de Courtrai","Rue de la barrière, faubourg de Courtrai","ziet baliestraat",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
38,3636,3636,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bassijnplaats","Bassijnplaats","place du bassin","Place du bassin","Gentbrugge, van bassijnstraat tot scheldekant.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
39,3637,3637,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bassijnstraat","Bassijnstraat","rue du bassin","Rue du bassin","Gentbrugge, van kerkstraat tot bassijnplaats.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
40,3638,3638,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Batterijstraat, b. de brugschepoort","Batterijstraat, buiten de brugschepoort","rue de la batterie","Rue de la batterie","van brugschensteenweg tot zuidkaai.",6,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
41,3639,3639,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Baudeloolei","Baudeloolei",,,"ziet ottogracht.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
42,3640,3640,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Baudeloostraat","Baudeloostraat","rue d'othon, du jardin des plantes ou baudeloo","Rue d'othon|Rue du jardin des plantes|Rue baudeloo","van baudeloolei tot oudevest.",1,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
43,3641,3641,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Baviaanstraat","Baviaanstraat","rue des babouins","Rue des babouins","van zaaimansstraat tot fabriekplaats.",3,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
44,3642,3642,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Beekstraat","Beekstraat","rue du ruisseau","Rue du ruisseau","Gentbrugge, van moriaanstraat Gentbrugge tot veldstraat Gentbrugge.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
45,3643,3643,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Beeldhouwerstraat","Beeldhouwerstraat","rue de sculpteur","Rue de sculpteur","s. Amandsberg, van kunststraat tot toekomststraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
46,3644,3644,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Beestenmarkt (nieuwe)","Beestenmarkt (nieuwe)","nouveau marché au bétail","Nouveau marché au bétail","tusschen kasteelboulevard en 't slachthuis.",7,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
47,3645,3645,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Beestenmarkt (oude)","Beestenmarkt (oude)","vieux marché au bétail","Vieux marché au bétail","van s. jacobsnieuwstraat tot zilverstraat.",1,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
48,3646,3646,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begijnendreef","Begijnendreef","avenue des béguines","Avenue des béguines","s. Amandsberg, van schoolstraat tot nieuw begijnhof.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
49,3647,4637,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begijnendries","Begijnendries",,,"ziet s. Elisabethplaats.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
50,3648,3648,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begijnengracht","Begijnengracht","fossé s. Elisabeth","Fossé Saint Elisabeth","van burgstraat tot brugschepoortstraat.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
51,3649,3649,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begijnenstraat","Begijnenstraat","rue des béguines","Rue des béguines","van begijnhofplaats tot begijnhofboulevard.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
52,3650,3688,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begijnhofboulevard","Begijnhofboulevard",,,"ziet boulevard van het begijnhof.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
53,3651,3651,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begijnhofplaats","Begijnhofplaats","pl. du béguinage","Place du béguinage","rond s. Elisabethkerk.",2,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
54,3652,3652,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Belgradestraat","Belgradestraat","rue de belgrade","Rue de belgrade","van brabantdam tot keizerkarelstraat.",4,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
55,3653,3653,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bellevuestraat","Bellevuestraat","rue de bellevue","Rue de bellevue","van coupure, linker oever, tot akkergemstraat.","H 2",2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
56,3654,3654,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bellevuestraat","Bellevuestraat","rue de bellevue","Rue de bellevue","Ledeberg, van hundelgemschen steenweg, rechts, tot de schelde.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
57,3655,3655,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Benardstraat","Benardstraat","r. Benard","Rue Benard","v. muinkbrug t. dierentuindr.",5,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
58,3656,3656,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bennesteeg","Bennesteeg","rue des vanniers","Rue des vanniers","van mageleinstraat tot veldstraat",1,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
59,3657,3657,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Berensteeg","Berensteeg","rue aux ours","Rue aux ours","van goudstraat tot rivier, achterlei.",1,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
60,3658,3658,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Berouwstraat","Berouwstraat","rue du repentir","Rue du repentir","van chartreuzenstraat tot tusschen vogelenzangkaai en geuzenberg.",3,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
61,3659,3713,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Berriesteeg","Berriesteeg","rue de la civière","Rue de la civière","ziet bronsteeg.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
62,3660,3660,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bestormstraat","Bestormstraat","rue d'assaut","Rue d'assaut","van onderbergen tot violettenlei.",2,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
63,3661,3661,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Beukstraat","Beukstraat","rue du hêtre","Rue du hêtre","van verbindingstraat tot populierstraat.",3,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
64,3662,3662,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bezemsstraat","Bezemsstraat","r. des balais","Rue des balais","v. onderbergen t. struifsteeg.",2,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
65,3663,3663,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Biestraat","Biestraat","rue de l'abeille","Rue de l'abeille","van land van waasstraat tot Oostakkerstraat.",7,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
66,3664,3664,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Biezenkapelstraatje","Biezenkapelstraatje","ruelle dite biezenkapel","Ruelle dite biezenkapel","van regnessenstraat tot nederpolder.",1,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
67,3665,3665,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Binnenweg","Binnenweg","chemin de traverse","Chemin de traverse","Ledeberg, van hundelgemschen steenweg tot verder op den zelfden weg.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
68,3666,3666,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bisdomkaai","Bisdomkaai","quai de l'évêché","Quai de l'évêché","van wijngaardbrug tot nieuwbrug.",1,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
69,3667,3667,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bisdomplaats","Bisdomplaats","place de l'évêché","Place de l'évêché","van bij s. Baafs tot reep.",1,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=621&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1245/full/full/0/native.jpg"
70,3668,3668,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bisschopstraat","Bisschopstraat","rue Bisschop","Rue Bisschop","Ledeberg, van hundelgemschen steenweg tot trekweg.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=622&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1247/full/full/0/native.jpg"
