"presence_id","spacetime_volume_id","place_type","place_name_NL","place_name_FR","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI"
4655,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Beestenmarkt (oude)","vieux marché au bétail","van s. jacobsnieuwstraat tot zilverstr. en nieuwbrugkaai",1,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4656,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begoniastraat","rue du begonia","tusschen de nieuwe kerkstraat en den buurtweg (nr 30).","H 6",3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4657,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begijnendreef","avenue des béguines","s. Amandsberg, van schoolstraat tot nieuw begijnhof.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4658,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begijnendries",,"ziet s. Elisabethplaats.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4659,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begijnengracht","fossé s. Elisabeth","van burgstraat tot brugschepoortstraat.",2,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4660,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begijnenstraat","rue des béguines","van begijnhofplaats tot begijnhofboulevard.",2,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4661,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begijnhofboulevard","boulev. du béguinage","van plezantevest tot brugschepoortstraat.","H 6",3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4662,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Begijnhofplaats","pl. du béguinage","rond s. Elisabethkerk.",2,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4663,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Belgradestraat","rue de belgrade","van brabantdam tot keizerkarelstraat.",4,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4664,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bellevuestraat","rue de bellevue","van coupure, linker oever, tot akkergemstraat.","H 2",2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4665,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bellevuestraat","rue de bellevue","Ledeberg, van hundelgemschestraat, rechts, tot de schelde.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4666,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Benardstraat","r. Bénard","v. muinkbrug t. dierentuindr.",5,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4667,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bennesteeg","rue des vanniers","van mageleinstraat tot veldstraat",1,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4668,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Berensteeg","rue aux ours","van goudstraat tot rivier, achterlei.",1,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4669,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Berouwstraat","rue du repentir","van chartreuzenstraat tot tusschen vogelenzangkaai en geuzenberg.",3,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4670,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Berriesteeg",,"ziet bronsteeg.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4671,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bestormstraat","rue d'assaut","van onderbergen tot oude violettenlei.",2,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4672,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Beukstraat","rue du hêtre","van verbindingstraat tot populierstraat.",3,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4673,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bezemsstraat","r. des balais","v. onderbergen t. struifstraat.",2,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4674,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Biestraat","rue de l’abeille","van land van waasstraat tot Oostakkerstraat.",7,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4675,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Binnenweg","chemin de traverse","Ledeberg, van hundelgemschestraat tot verder op den zelfden weg.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4676,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bisdomkaai","quai de l'évêché","van bisdomplaats tot s. jacobsnieuwstraat.",1,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4677,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bisdomplaats","place de l'évêché","van bij s. Baafs en hoofdkerkstraat tot bisdomkaai en reep.",1,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4678,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bisschopstraat","rue de l'évêque","Ledeberg, van hundelgemschestraat tot trekweg.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=675&xywh=-638%2C-1%2C4524%2C2740"
4679,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Blandinusstraat","rue blandin","van s. pieternieuwstraat tot s. amandstraat.",5,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4680,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Blauwmeiskensstraat",,"ziet werregarenstraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4681,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bleekersdijk","digue des blanchisseurs","v. nieuwland tot ham.","H 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4682,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bleekerijstraat ","rue de la blanchisserie","van bleekersdijk tot ham.","H 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4683,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Blindeken","r. de l’aveugle","v. comijnstr. tot brouwersstr.",2,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4684,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Blockstraat",,"ziet Edmond Blockstraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4685,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bloemistenstraat","rue des fleuristes","s. Amandsberg, van antwerpschen steenweg tot achterstraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4686,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bloemstraat","rue aux fleurs","van nederkouter tot pollepelstraat.",5,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4687,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bloemstraat","rue aux fleurs","Ledeberg, van ijzerenwegboulevard tot bellevuestraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4688,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bloemstraat","rue aux fleurs","Gentbrugge, van statieplaats (meirelbeke) tot meirelbekestraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4689,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Boeksteeg","r. du livre","v. veldstr. tot predikheerenlei.",1,"2.","1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4690,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bombaystraat","rue de Bombay","van Londenstraat tot voorhavendreef.","H 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4691,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bommelstraat","rue du bondon","van ottergemschen Steen- weg tot zijnaardschen steenweg, s. Pieters-Aalst.","H 5",2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4692,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Bonteleeuwstraat","rue du lion","van korte meire tot veldstraat.",1,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4693,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Boomgaardstraat","rue du verger","van hertogstraat tot roodekoningstraat.",3,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4694,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Boomstraat","rue de l’arbre","van peterceliestraat tot brugschen steenweg",6,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4695,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Boschstraat","rue du bois","Gentbrugge, van achterdries tot Heusdenbrug.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4696,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Botermansstraat","rue des beurriers","van burgstraat tot meersteeg.",2,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4697,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Botermarkt","marché au beurre","van hoogpoort tot mageleinstraat.",1,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4698,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Boulevard van akkergem",,"ziet akkergemboulevard.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4699,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Boulevard van het begijnhof",,"ziet begijnhofboulevard.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4700,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Boulevard van Brussel",,"ziet brusselsche boulevard.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4701,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Boulevard der citadel",,"ziet citadelboulevard.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
4702,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Boulevard van den dierentuin",,"ziet dierentuindreef.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=676&xywh=-638%2C-1%2C4524%2C2740"
